function,beta,etaL,init,T,iterate_type,kappa_exp,R2,f_at_k10,f_at_k100,f_at_k1000,f_at_k10000
f3_huber,0.7,0.5,alt_mom,10000,pr,3.4050,0.9838,3.8634729534473746e-10,3.010491248138673e-06,0.029165306575552465,4.055943407634214
f3_huber,0.7,0.5,alt_mom,10000,suffix,,,0.0,3.4551443965719815e-148,2.007451272535366e-11,3.508638888888888
f3_huber,0.7,0.5,alt_mom,10000,best,,,0.0,4.741077067177535e-149,1.6967984344881586e-11,3.5003888888888883
f3_huber,0.7,1.0,alt_mom,100,last,4.2097,0.6247,6.498351881436662e-14,1.911111111111111,4.841111111111128,5.1341111111113
f3_huber,0.7,1.0,alt_mom,100,cesaro,0.5205,0.6799,0.1042845010871347,3.421636586149256,4.85791701660808,5.040850034067602
f3_huber,0.7,1.0,alt_mom,100,pr,1.0079,0.6564,0.0026460437658547597,3.0119887845436164,4.942146090868555,5.135224298750053
f3_huber,0.7,1.0,alt_mom,100,suffix,4.9655,0.6193,1.9190692474043699e-16,2.0611111111110985,4.856111111111098,5.135611111111104
f3_huber,0.7,1.0,alt_mom,100,best,4.2874,0.6001,9.72574463834353e-15,1.89,1.899,1.8999
f3_huber,0.7,1.0,alt_mom,1000,last,48.8556,0.7445,1.8580556400752827e-153,9.014130396780201e-29,1.8411111111111107,4.834111111111111
f3_huber,0.7,1.0,alt_mom,1000,cesaro,1.2472,0.8930,0.0010616817781023702,0.12188109669369128,3.4922567723466815,4.985684273583374
f3_huber,0.7,1.0,alt_mom,1000,pr,2.4928,0.8978,2.7914930521246363e-07,0.0019355791587209856,2.952118657322812,4.945118819070554
f3_huber,0.7,1.0,alt_mom,1000,suffix,48.1938,0.7438,2.002938344292533e-151,3.0765337241956236e-28,1.8911111111111105,4.8391111111111105
f3_huber,0.7,1.0,alt_mom,1000,best,48.8502,0.7422,7.613946753473176e-154,9.014130396780201e-29,1.8411111111111107,1.8999
f3_huber,0.7,1.0,alt_mom,10000,last,,,0.0,4.956e-320,3.6868507269261254e-26,1.8341111111111106
f3_huber,0.7,1.0,alt_mom,10000,cesaro,1.8555,0.9940,1.0635934740096163e-05,0.001221005594352829,0.12319821121051522,3.499226617629022
f3_huber,0.7,1.0,alt_mom,10000,pr,3.7036,0.9979,2.8065940120580075e-11,1.946049936465388e-07,0.0018293941419239733,2.945221185324179
f3_huber,0.7,1.0,alt_mom,10000,suffix,,,0.0,5.64267e-318,5.193342333953087e-26,1.8506111111111105
f3_huber,0.7,1.0,alt_mom,10000,best,,,0.0,4.956e-320,3.6868507269261254e-26,1.8341111111111106
f3_huber,0.7,1.5,alt_mom,100,last,4.4841,0.6664,1.423635375391275e-14,0.31325795642619936,4.678333333333361,5.117833333333636
f3_huber,0.7,1.5,alt_mom,100,cesaro,0.6499,0.7069,0.04169152154048655,2.6258005892088834,4.775893485674853,5.008385351798044
f3_huber,0.7,1.5,alt_mom,100,pr,1.2297,0.6846,0.0005529698626038486,1.9399521301484928,4.834911898501711,5.1244654226020545
f3_huber,0.7,1.5,alt_mom,100,suffix,4.5180,0.6543,9.351654261069484e-15,0.509716863811446,4.700833333333323,5.1200833333333495
f3_huber,0.7,1.5,alt_mom,100,best,4.5921,0.6649,6.117468220893941e-15,0.31325795642619936,4.45682585,5.117833333333636
f3_huber,0.7,1.5,alt_mom,1000,last,50.9176,0.8255,4.104589609224276e-154,2.555749618338937e-48,0.2604247139394381,4.667833333333332
f3_huber,0.7,1.5,alt_mom,1000,cesaro,1.3882,0.9148,0.0004244458955562143,0.05387951603902318,2.6637099152939236,4.902489033388632
f3_huber,0.7,1.5,alt_mom,1000,pr,2.7425,0.9173,5.833658071589251e-08,0.0003948228655014248,1.8467368526120496,4.834396584453831
f3_huber,0.7,1.5,alt_mom,1000,suffix,50.2974,0.8241,2.51680382387385e-152,2.0663054930791646e-47,0.3038575144564503,4.675333333333333
f3_huber,0.7,1.5,alt_mom,1000,best,51.0374,0.8250,1.6357893864020508e-154,2.555749618338937e-48,0.2604247139394381,4.667833333333332
f3_huber,0.7,1.5,alt_mom,10000,last,,,0.0,0.0,5.745921202797132e-41,0.25706653559801257
f3_huber,0.7,1.5,alt_mom,10000,cesaro,1.9398,0.9976,4.25210165508019e-06,0.000539765331042311,0.05472868064059123,2.6673959924933306
f3_huber,0.7,1.5,alt_mom,10000,pr,3.8448,0.9998,5.86521603543122e-12,3.9695871329376585e-08,0.00036265461424163505,1.83669420390375
f3_huber,0.7,1.5,alt_mom,10000,suffix,,,0.0,0.0,9.699785858268424e-41,0.2701869610010964
f3_huber,0.7,1.5,alt_mom,10000,best,,,0.0,0.0,5.745921202797132e-41,0.25706653559801257
f3_huber,0.7,2.0,alt_mom,100,last,4.8496,0.7542,3.4680098635671653e-15,0.004583569588112534,4.5155555555558875,5.101555555558893
f3_huber,0.7,2.0,alt_mom,100,cesaro,0.7528,0.7364,0.02080332276246391,1.9230718595548675,4.69546293589057,4.991850481017921
f3_huber,0.7,2.0,alt_mom,100,pr,1.4076,0.7216,0.0001721795568803786,1.0401376357699852,4.727679878297838,5.113728268083763
f3_huber,0.7,2.0,alt_mom,100,suffix,4.9792,0.7322,9.646451223830349e-16,0.010865484397028473,4.545555555555565,5.104555555555766
f3_huber,0.7,2.0,alt_mom,100,best,4.9830,0.7502,1.2461255969955022e-15,0.004583569588112534,4.5155555555558875,5.101555555558893
f3_huber,0.7,2.0,alt_mom,1000,last,53.2477,0.8923,2.8133832970602457e-154,1.1948051862236672e-72,0.008745748829956476,4.501555555555555
f3_huber,0.7,2.0,alt_mom,1000,cesaro,1.4884,0.9299,0.0002117909065050988,0.03013689722778871,1.9591365841288466,4.819455968680743
f3_huber,0.7,2.0,alt_mom,1000,pr,2.9122,0.9336,1.8164409655973973e-08,0.00012880681278332388,0.969096723902161,4.7236743521286755
f3_huber,0.7,2.0,alt_mom,1000,suffix,52.4018,0.8917,6.7083568931141144e-152,3.138294293453989e-71,0.010763802408327399,4.511555555555555
f3_huber,0.7,2.0,alt_mom,1000,best,53.4787,0.8917,4.778153958747368e-155,1.1948051862236672e-72,0.008745748829956476,4.501555555555555
f3_huber,0.7,2.0,alt_mom,10000,last,,,0.0,0.0,6.359702386202485e-56,0.009117067789096198
f3_huber,0.7,2.0,alt_mom,10000,cesaro,1.9907,0.9985,2.1217226353458596e-06,0.0003019116262470495,0.030770138323360955,1.9626446154491377
f3_huber,0.7,2.0,alt_mom,10000,pr,3.9113,1.0000,1.8262672491419484e-12,1.2950361069134868e-08,0.0001151548218674988,0.9613944901935553
f3_huber,0.7,2.0,alt_mom,10000,suffix,,,0.0,0.0,1.2952537327783425e-55,0.009743935564494953
f3_huber,0.7,2.0,alt_mom,10000,best,,,0.0,0.0,6.359702386202485e-56,0.009117067789096198
f3_huber,0.7,2.5,alt_mom,100,last,3.9319,0.8902,2.50173029498539e-11,1.7553227813377e-05,4.352777780279418,5.085277802794195
f3_huber,0.7,2.5,alt_mom,100,cesaro,0.8412,0.7661,0.012204611763958846,1.443298478550618,4.644119648512971,5.26618823430464
f3_huber,0.7,2.5,alt_mom,100,pr,1.4466,0.7709,0.00016279478864083765,0.5148211632131916,4.6298410610271015,5.196923142896837
f3_huber,0.7,2.5,alt_mom,100,suffix,4.4265,0.8528,3.6123743008895706e-13,6.667961234501736e-05,4.390277777813887,5.089027778138989
f3_huber,0.7,2.5,alt_mom,100,best,3.9319,0.8902,2.50173029498539e-11,1.7553227813377e-05,4.352777780279418,5.085277802794195
f3_huber,0.7,2.5,alt_mom,1000,last,55.5555,0.9000,4.442388847893925e-150,7.350548146944861e-110,0.0002838210605044361,4.335277777777777
f3_huber,0.7,2.5,alt_mom,1000,cesaro,1.5631,0.9409,0.00012425060206056745,0.01920312607172876,1.4798429374820923,4.739384150877374
f3_huber,0.7,2.5,alt_mom,1000,pr,2.9219,0.9524,1.7174116553200288e-08,5.441645011710364e-05,0.4648068544489404,4.612962029112441
f3_huber,0.7,2.5,alt_mom,1000,suffix,55.3305,0.9025,4.718009044605777e-150,1.430026282910061e-107,0.00036884290337244936,4.347777777777777
f3_huber,0.7,2.5,alt_mom,1000,best,56.2703,0.9020,1.8403911936500854e-152,7.350548146944861e-110,0.0002838210605044361,4.335277777777777
f3_huber,0.7,2.5,alt_mom,10000,last,,,0.0,0.0,4.9472305755642035e-71,0.00032231941034042044
f3_huber,0.7,2.5,alt_mom,10000,cesaro,2.0238,0.9988,1.244743314042665e-06,0.0001923770379386248,0.019686323907028368,1.4832263257792946
f3_huber,0.7,2.5,alt_mom,10000,pr,3.8212,0.9991,1.726702226391432e-12,5.471082327784257e-09,4.733471666738619e-05,0.45926551261397947
f3_huber,0.7,2.5,alt_mom,10000,suffix,,,0.0,0.0,1.2239612656492215e-70,0.00035031056142735887
f3_huber,0.7,2.5,alt_mom,10000,best,,,0.0,0.0,4.9472305755642035e-71,0.00032231941034042044
f3_huber,0.7,2.9,alt_mom,100,last,5.3027,0.8752,4.9598503885739123e-14,4.2446046447798236e-11,4.22255555556029,5.072255555602924
f3_huber,0.7,2.9,alt_mom,100,cesaro,0.9133,0.8158,0.01030762248436169,1.1912008016250613,4.7733275195915885,7.188483446740972
f3_huber,0.7,2.9,alt_mom,100,pr,1.5767,0.7928,7.111510297663686e-05,0.2911099206706558,4.538129541259099,5.129074383233165
f3_huber,0.7,2.9,alt_mom,100,suffix,5.2479,0.9020,1.010631206072697e-14,1.7966638323534126e-08,4.266055555556372,5.076605555563838
f3_huber,0.7,2.9,alt_mom,100,best,5.6159,0.8828,5.585086672217905e-15,2.195399030076805e-11,4.22255555556029,5.072255555602924
f3_huber,0.7,2.9,alt_mom,1000,last,60.2490,0.8263,3.162240307834594e-153,1.352676845756736e-148,1.782483452146738e-05,4.2022555555555545
f3_huber,0.7,2.9,alt_mom,1000,cesaro,1.5876,0.9500,0.00010493807624937073,0.014405191814178878,1.2102300232312657,4.69266255974134
f3_huber,0.7,2.9,alt_mom,1000,pr,3.0268,0.9611,7.50241937552601e-09,3.071038156331603e-05,0.25980516449894214,4.524377991833813
f3_huber,0.7,2.9,alt_mom,1000,suffix,59.5129,0.8340,4.3084143047324675e-152,1.6879604652580387e-144,2.4213409224026905e-05,4.2167555555555545
f3_huber,0.7,2.9,alt_mom,1000,best,60.7346,0.8227,4.047587593866261e-154,8.992503132830676e-151,1.782483452146738e-05,4.2022555555555545
f3_huber,0.7,2.9,alt_mom,10000,last,,,0.0,0.0,3.11628409628325e-83,2.218382234350385e-05
f3_huber,0.7,2.9,alt_mom,10000,cesaro,2.0192,0.9994,1.051270308824989e-06,0.0001443113023264122,0.01464490867167085,1.2117786028597664
f3_huber,0.7,2.9,alt_mom,10000,pr,3.8522,0.9995,7.543004729771093e-13,3.087651353386606e-09,2.621627139128016e-05,0.2562502705864973
f3_huber,0.7,2.9,alt_mom,10000,suffix,,,0.0,0.0,9.053485677428271e-83,2.4437276724122326e-05
f3_huber,0.7,2.9,alt_mom,10000,best,,,0.0,0.0,3.11628409628325e-83,2.218382234350385e-05
f3_huber,0.9,0.5,alt_mom,100,last,1.0706,0.6278,0.005439233010657508,13.949927561866984,18.048696896321644,18.4957837429394
f3_huber,0.9,0.5,alt_mom,100,cesaro,0.2394,0.6596,2.771913257405656,14.623497977477285,16.510278868843454,16.71561707439979
f3_huber,0.9,0.5,alt_mom,100,pr,0.4182,0.6437,0.7712053614271012,15.258588194596404,17.861532915411857,18.122661523572358
f3_huber,0.9,0.5,alt_mom,100,suffix,1.0541,0.6264,0.00613407748207995,14.174201877995795,18.066951720493353,18.4585211038356
f3_huber,0.9,0.5,alt_mom,100,best,1.4103,0.6581,0.0002931168756237472,5.9055,9.297246355,12.6541625155
f3_huber,0.9,0.5,alt_mom,1000,last,16.5645,0.8968,1.3873827343914196e-44,6.700220183213858e-30,13.545000000000003,18.004500000000004
f3_huber,0.9,0.5,alt_mom,1000,cesaro,0.8272,0.8241,0.054416230302686594,3.105146851150848,15.864750229790193,18.07483446573407
f3_huber,0.9,0.5,alt_mom,1000,pr,1.7495,0.8174,8.456350303362143e-05,0.4824386602294916,15.208068474615864,18.167576605795983
f3_huber,0.9,0.5,alt_mom,1000,suffix,17.0335,0.8996,3.0574953554588122e-46,1.2868783622644955e-29,13.620000000000003,18.012000000000004
f3_huber,0.9,0.5,alt_mom,1000,best,16.8428,0.8925,4.085777059472613e-45,1.0307372302610027e-31,9.297246355,12.6541625155
f3_huber,0.9,0.5,alt_mom,10000,last,,,0.0,0.0,3.0544215986079863e-30,13.504500000000004
f3_huber,0.9,0.5,alt_mom,10000,cesaro,1.5082,0.9592,0.000545142137916218,0.06510238168513918,3.118715828397163,15.986499299870037
f3_huber,0.9,0.5,alt_mom,10000,pr,3.1703,0.9699,8.502096076226035e-09,4.850484775360008e-05,0.4311326119247086,15.171130668473042
f3_huber,0.9,0.5,alt_mom,10000,suffix,,,0.0,0.0,5.262828944465639e-30,13.529250000000003
f3_huber,0.9,0.5,alt_mom,10000,best,,,0.0,0.0,3.0544215986079863e-30,12.6541625155
f3_huber,0.9,1.0,alt_mom,100,last,1.3925,0.6514,0.0005180278480858414,9.399589120789733,17.590430816581186,18.417634778638018
f3_huber,0.9,1.0,alt_mom,100,cesaro,0.3996,0.6767,0.8477368604843063,12.528812020101917,16.29949785965127,16.681414838934106
f3_huber,0.9,1.0,alt_mom,100,pr,0.8135,0.6497,0.03949890626623915,12.36651187595514,17.572234840103665,18.092827281600893
f3_huber,0.9,1.0,alt_mom,100,suffix,1.3458,0.6494,0.0007305268208835976,9.849204074145744,17.634672617140986,18.41749996382674
f3_huber,0.9,1.0,alt_mom,100,best,1.3064,0.6003,0.00010174212703005878,2.29,2.299,2.2999
f3_huber,0.9,1.0,alt_mom,1000,last,17.4069,0.8574,9.456728107485423e-45,4.6479972528718066e-38,8.590000000000002,17.509000000000004
f3_huber,0.9,1.0,alt_mom,1000,cesaro,1.0868,0.8522,0.009264632885857977,1.2947057941312778,13.409285709295702,17.829139810239713
f3_huber,0.9,1.0,alt_mom,1000,pr,2.2417,0.8770,4.246259540356656e-06,0.03384576314916863,11.919726163636225,17.838742329321963
f3_huber,0.9,1.0,alt_mom,1000,suffix,17.6271,0.8599,2.050251064924701e-45,2.9262768198415893e-38,8.740000000000002,17.524000000000004
f3_huber,0.9,1.0,alt_mom,1000,best,17.7952,0.8469,2.6914452072674865e-46,1.6034861784735872e-40,2.299,2.2999
f3_huber,0.9,1.0,alt_mom,10000,last,,,0.0,0.0,1.2730248772002851e-80,8.509000000000002
f3_huber,0.9,1.0,alt_mom,10000,cesaro,1.7396,0.9747,9.281315060437341e-05,0.016133839328429423,1.308874162578743,13.490993300619946
f3_huber,0.9,1.0,alt_mom,10000,pr,3.5234,0.9923,4.26923025673971e-10,3.4028856391274663e-06,0.027319709624152567,11.842297326137798
f3_huber,0.9,1.0,alt_mom,10000,suffix,,,0.0,0.0,4.2732514160148084e-80,8.558500000000002
f3_huber,0.9,1.0,alt_mom,10000,best,,,0.0,0.0,1.2730248772002851e-80,2.2999
f3_huber,0.9,1.5,alt_mom,100,last,1.4852,0.6963,0.00031374931454222944,4.8496809188624885,17.136467128340797,18.382509729337322
f3_huber,0.9,1.5,alt_mom,100,cesaro,0.5520,0.6910,0.27818933343931224,10.434211279369723,16.089569016890835,16.65573426778589
f3_huber,0.9,1.5,alt_mom,100,pr,1.0793,0.6638,0.005573127687324909,9.474448011871184,17.283061310368534,18.06423849536004
f3_huber,0.9,1.5,alt_mom,100,suffix,1.7234,0.6745,4.828553540815648e-05,5.524137500080333,17.201705811635048,18.369601802282165
f3_huber,0.9,1.5,alt_mom,100,best,1.5220,0.6889,0.00019739430875870387,4.8496809188624885,12.822490574003913,16.904410168426757
f3_huber,0.9,1.5,alt_mom,1000,last,17.7196,0.8430,4.717716719263326e-45,1.08678385462929e-40,3.635000000000001,17.013500000000004
f3_huber,0.9,1.5,alt_mom,1000,cesaro,1.2583,0.8691,0.002826344398358479,0.6897272370129294,10.95383172327728,17.58355049950605
f3_huber,0.9,1.5,alt_mom,1000,pr,2.5528,0.8964,5.707829419263169e-07,0.007394179301868648,8.631383857283573,17.509908099117826
f3_huber,0.9,1.5,alt_mom,1000,suffix,18.3050,0.8580,4.3648343888567295e-47,2.0441017316840104e-40,3.860000000000001,17.036000000000005
f3_huber,0.9,1.5,alt_mom,1000,best,18.4552,0.8271,1.956821506834988e-46,6.574773045548503e-44,3.635000000000001,16.904410168426757
f3_huber,0.9,1.5,alt_mom,10000,last,,,0.0,0.0,2.4963024871557058e-139,3.513500000000001
f3_huber,0.9,1.5,alt_mom,10000,cesaro,1.8766,0.9793,2.8314335984655652e-05,0.007089997902806946,0.705578614360231,10.995488356714333
f3_huber,0.9,1.5,alt_mom,10000,pr,3.7381,0.9968,5.7387066959596694e-11,7.434179116767953e-07,0.005470404984725636,8.513463983807208
f3_huber,0.9,1.5,alt_mom,10000,suffix,,,0.0,0.0,1.9586096164853738e-138,3.587750000000001
f3_huber,0.9,1.5,alt_mom,10000,best,,,0.0,0.0,2.4963024871557058e-139,3.513500000000001
f3_huber,0.9,2.0,alt_mom,100,last,1.6253,0.8509,0.0002647989591726914,0.3221214475536183,16.704844096608426,18.57079124511682
f3_huber,0.9,2.0,alt_mom,100,cesaro,0.6816,0.7090,0.11019959166547881,8.339664508527976,15.880178715904634,16.63543911438004
f3_huber,0.9,2.0,alt_mom,100,pr,1.2985,0.6831,0.0011615941812568437,6.582377574270276,16.99381975389224,18.03496944170755
f3_huber,0.9,2.0,alt_mom,100,suffix,1.8577,0.7569,2.8358195176793986e-05,1.199121254873602,16.769230607700383,18.32661965645033
f3_huber,0.9,2.0,alt_mom,100,best,1.6540,0.8497,0.00020069441062697325,0.3221214475536183,14.721923687279679,18.299100268497025
f3_huber,0.9,2.0,alt_mom,1000,last,17.6112,0.8602,3.0523901491720085e-45,5.922433445180539e-42,0.004834219704603916,16.518000000000004
f3_huber,0.9,2.0,alt_mom,1000,cesaro,1.3908,0.8853,0.001118762534661726,0.3926042071898655,8.527456920338949,17.338012475037456
f3_huber,0.9,2.0,alt_mom,1000,pr,2.7838,0.9096,1.1596987417535017e-07,0.0025523261472120695,5.399849084970692,17.181073856276598
f3_huber,0.9,2.0,alt_mom,1000,suffix,17.9652,0.8646,2.677898504893561e-46,6.006340747195755e-42,0.011412798972447359,16.548000000000005
f3_huber,0.9,2.0,alt_mom,1000,best,18.1749,0.8518,1.8632091331723047e-46,6.001122021256803e-44,0.004834219704603916,16.518000000000004
f3_huber,0.9,2.0,alt_mom,10000,last,,,0.0,0.0,7.166762408263372e-213,0.008785196805476632
f3_huber,0.9,2.0,alt_mom,10000,cesaro,1.9663,0.9809,1.1207770118834375e-05,0.003933111420469316,0.4085353413963675,8.54169432202207
f3_huber,0.9,2.0,alt_mom,10000,pr,3.8799,0.9975,1.1659722892447526e-11,2.5661333013644364e-07,0.0017542726591463246,5.265827247965495
f3_huber,0.9,2.0,alt_mom,10000,suffix,,,0.0,0.0,1.8031638110130612e-211,0.010788113357790258
f3_huber,0.9,2.0,alt_mom,10000,best,,,0.0,0.0,7.166762408263372e-213,0.008785196805476632
f3_huber,0.9,2.5,alt_mom,100,last,1.3114,0.9180,0.004660030024094888,0.15276946192445987,16.688797491533744,22.91483702747323
f3_huber,0.9,2.5,alt_mom,100,cesaro,0.7867,0.7295,0.05333328148474195,6.4532043748860906,15.67166678410996,16.62392765288944
f3_huber,0.9,2.5,alt_mom,100,pr,1.4712,0.7083,0.000359044671657734,4.086116780963054,16.704612425476103,18.006042668656622
f3_huber,0.9,2.5,alt_mom,100,suffix,2.0597,0.8183,1.0158090386063678e-05,0.24118896496810296,16.337678524575107,18.292868718712402
f3_huber,0.9,2.5,alt_mom,100,best,1.6871,0.9040,0.000324744228867406,0.039418979617924725,16.276590361046544,18.34032325566292
f3_huber,0.9,2.5,alt_mom,1000,last,16.8345,0.8989,9.777423135560938e-45,6.785950469414843e-43,3.412823461408586e-10,16.022500000000004
f3_huber,0.9,2.5,alt_mom,1000,cesaro,1.4932,0.8976,0.0005413743028101773,0.24716628557214088,6.722659825575164,17.092536089664925
f3_huber,0.9,2.5,alt_mom,1000,pr,2.9502,0.9207,3.535887733284569e-08,0.0011261126866557408,3.305840837920303,16.85223971221226
f3_huber,0.9,2.5,alt_mom,1000,suffix,17.3741,0.9089,2.4059080910221686e-46,7.142687951403313e-43,1.3237306242820893e-09,16.060000000000002
f3_huber,0.9,2.5,alt_mom,1000,best,17.0769,0.9049,1.5992281993112215e-45,5.838500438788292e-43,3.412823461408586e-10,16.022500000000004
f3_huber,0.9,2.5,alt_mom,10000,last,,,0.0,0.0,0.0,3.074157037404966e-07
f3_huber,0.9,2.5,alt_mom,10000,cesaro,2.0306,0.9815,5.4234911754310065e-06,0.0024761134056534425,0.2613032805158695,6.7383351666422655
f3_huber,0.9,2.5,alt_mom,10000,pr,3.9672,0.9975,3.5550155971166465e-12,1.1322045458307822e-07,0.0007281394854489979,3.201367000871547
f3_huber,0.9,2.5,alt_mom,10000,suffix,,,0.0,0.0,0.0,3.9835503240794256e-07
f3_huber,0.9,2.5,alt_mom,10000,best,,,0.0,0.0,0.0,3.074157037404966e-07
f3_huber,0.9,2.9,alt_mom,100,last,1.0091,0.9995,0.9300026351869081,9.353872649664297,108.84290667413083,948.0595383199267
f3_huber,0.9,2.9,alt_mom,100,cesaro,0.8678,0.7449,0.0317216986888646,5.457449119087141,15.58964973149153,17.462643411870065
f3_huber,0.9,2.9,alt_mom,100,pr,1.5227,0.7271,0.0002689556926193815,2.9981689196118375,16.488196862379127,18.132404246575202
f3_huber,0.9,2.9,alt_mom,100,suffix,1.1870,0.9380,0.018408852296484743,0.1899181303265211,17.83092137542592,36.65071314203238
f3_huber,0.9,2.9,alt_mom,100,best,1.4335,0.8623,0.001039814988212604,0.4142646981419982,16.35605930708863,18.332206004804586
f3_huber,0.9,2.9,alt_mom,1000,last,15.0109,0.9101,6.044940320114491e-42,6.055705991495395e-41,4.508638181596045e-18,15.626100000000005
f3_huber,0.9,2.9,alt_mom,1000,cesaro,1.5643,0.9043,0.0003263663139128726,0.18107968178556458,5.726035118208711,16.90784465146366
f3_huber,0.9,2.9,alt_mom,1000,pr,2.8839,0.9376,6.186628224243013e-08,0.0006550027086800027,2.3432329803652037,16.589220985429883
f3_huber,0.9,2.9,alt_mom,1000,suffix,15.8015,0.9107,6.516996014867309e-44,6.513658582967305e-43,4.851929035850647e-18,15.669600000000004
f3_huber,0.9,2.9,alt_mom,1000,best,15.7448,0.9095,1.5206552745176843e-44,3.5359441569122407e-43,9.147896560857914e-21,15.626100000000005
f3_huber,0.9,2.9,alt_mom,10000,last,,,0.0,0.0,0.0,7.758254084863235e-11
f3_huber,0.9,2.9,alt_mom,10000,cesaro,2.0763,0.9815,3.2695397884170414e-06,0.0018140573926690672,0.19410465504486857,5.739960341511474
f3_huber,0.9,2.9,alt_mom,10000,pr,3.8467,0.9997,6.2200956279558225e-12,6.585460345903066e-08,0.0004063843532532861,2.2523006676138317
f3_huber,0.9,2.9,alt_mom,10000,suffix,,,0.0,0.0,0.0,1.0502905006554982e-10
f3_huber,0.9,2.9,alt_mom,10000,best,,,0.0,0.0,0.0,7.758254084863235e-11
f3_huber,0.95,0.5,alt_mom,100,last,0.9168,0.6354,0.0388167336581021,30.191620355062668,37.742389698615646,40.97885449497443
f3_huber,0.95,0.5,alt_mom,100,cesaro,0.2357,0.6531,5.258984557026075,27.54344976237776,30.670165576136345,30.98290137851677
f3_huber,0.95,0.5,alt_mom,100,pr,0.3767,0.6416,2.068441775544783,30.740671764644933,35.16192984714337,35.633626308208996
f3_huber,0.95,0.5,alt_mom,100,suffix,0.5666,0.6418,0.5282116553164452,30.549762460909093,37.45273058260752,38.19328597429418
f3_huber,0.95,0.5,alt_mom,100,best,0.8063,0.6675,0.02672381111279901,6.721499999999999,10.618222165793455,11.179356097950196
