function,beta,etaL,kappa,init,T,iterate_type,fvalue
f1_quad2d,0.7,1.0,100,alt_mom,1000,last,1.07106306917551647224460048763e-31
f1_quad2d,0.7,1.0,100,alt_mom,1000,cesaro,0.0144256343057541830534117420812
f1_quad2d,0.7,1.0,100,alt_mom,1000,pr,0.0000531383528663416533149643586137
f1_quad2d,0.7,1.0,100,alt_mom,1000,suffix,3.65555134884221377490647489604e-31
f1_quad2d,0.7,1.0,100,alt_mom,1000,best,1.07106306917551647224460048763e-31
f1_quad2d,0.7,1.0,100,alt_mom,10000,last,5.88867814814075918163886878274e-323
f1_quad2d,0.7,1.0,100,alt_mom,10000,cesaro,0.000144516095335771884729141433266
f1_quad2d,0.7,1.0,100,alt_mom,10000,pr,0.00000000534258119868112366238142385363
f1_quad2d,0.7,1.0,100,alt_mom,10000,suffix,6.70464679835924958189387846293e-321
f1_quad2d,0.7,1.0,100,alt_mom,10000,best,5.88867814814075918163886878274e-323
f1_quad2d,0.7,1.0,1000,alt_mom,100,last,8.47832730452590514366523175654
f1_quad2d,0.7,1.0,1000,alt_mom,100,cesaro,11.2260697036992308146355095345
f1_quad2d,0.7,1.0,1000,alt_mom,100,pr,10.6326358345345042139775392977
f1_quad2d,0.7,1.0,1000,alt_mom,100,suffix,8.73987051548057508656155464128
f1_quad2d,0.7,1.0,1000,alt_mom,100,best,2.87760049999999978692599711394
f1_quad2d,0.7,1.0,1000,alt_mom,1000,last,0.0198363688174110395770531345881
f1_quad2d,0.7,1.0,1000,alt_mom,1000,cesaro,1.34365760354395339255035397861
f1_quad2d,0.7,1.0,1000,alt_mom,1000,pr,0.374408658515135072810112745575
f1_quad2d,0.7,1.0,1000,alt_mom,1000,suffix,0.0219635790891119256611401408218
f1_quad2d,0.7,1.0,1000,alt_mom,1000,best,0.0198363688174110395770531345881
f1_quad2d,0.7,1.0,1000,alt_mom,10000,last,9.74949532849210610760377209885e-29
f1_quad2d,0.7,1.0,1000,alt_mom,10000,cesaro,0.0144475603434556342655510303328
f1_quad2d,0.7,1.0,1000,alt_mom,10000,pr,0.0000521316123292785280801011543899
f1_quad2d,0.7,1.0,1000,alt_mom,10000,suffix,1.37332565309337099820736879012e-28
f1_quad2d,0.7,1.0,1000,alt_mom,10000,best,9.74949532849210610760377209885e-29
f1_quad2d,0.7,1.0,10000,alt_mom,100,last,15.0701731414927820677963733937
f1_quad2d,0.7,1.0,10000,alt_mom,100,cesaro,14.7767288620307286550326063706
f1_quad2d,0.7,1.0,10000,alt_mom,100,pr,15.3541559323622436996290844687
f1_quad2d,0.7,1.0,10000,alt_mom,100,suffix,15.1155083340889000733161134776
f1_quad2d,0.7,1.0,10000,alt_mom,100,best,2.87976000499999978684606105617
f1_quad2d,0.7,1.0,10000,alt_mom,1000,last,8.26599220698842840279867730421
f1_quad2d,0.7,1.0,10000,alt_mom,1000,cesaro,11.5727800898123794926313680059
f1_quad2d,0.7,1.0,10000,alt_mom,1000,pr,10.3898554780915010941975962975
f1_quad2d,0.7,1.0,10000,alt_mom,1000,suffix,8.34922016560606339105848177359
f1_quad2d,0.7,1.0,10000,alt_mom,1000,best,2.87976000499999978684606105617
f1_quad2d,0.7,1.0,10000,alt_mom,10000,last,0.0203733519133558199978630610846
f1_quad2d,0.7,1.0,10000,alt_mom,10000,cesaro,1.34373209638169173357438110637
f1_quad2d,0.7,1.0,10000,alt_mom,10000,pr,0.372059304737653176180189694125
f1_quad2d,0.7,1.0,10000,alt_mom,10000,suffix,0.0210594997106284785547420003242
f1_quad2d,0.7,1.0,10000,alt_mom,10000,best,0.0203733519133558199978630610846
f1_quad2d,0.7,1.5,10,alt_mom,100,last,3.37124284177276452307984350242e-15
f1_quad2d,0.7,1.5,10,alt_mom,100,cesaro,0.00631528486992542155146335746547
f1_quad2d,0.7,1.5,10,alt_mom,100,pr,0.0000141133030075033373434889781819
f1_quad2d,0.7,1.5,10,alt_mom,100,suffix,7.23688263526002839367548919629e-15
f1_quad2d,0.7,1.5,10,alt_mom,100,best,1.06395454877248022158116717962e-15
f1_quad2d,0.7,1.5,10,alt_mom,1000,last,9.35644215301896293158888328131e-155
f1_quad2d,0.7,1.5,10,alt_mom,1000,cesaro,0.000064293570787077277294227670655
f1_quad2d,0.7,1.5,10,alt_mom,1000,pr,0.00000000148891027575014679734957679504
f1_quad2d,0.7,1.5,10,alt_mom,1000,suffix,3.48515054853178678620648293359e-152
f1_quad2d,0.7,1.5,10,alt_mom,1000,best,2.8039739871019874299306696368e-155
f1_quad2d,0.7,1.5,10,alt_mom,10000,last,1.06231615744103105073096192291e-1548
f1_quad2d,0.7,1.5,10,alt_mom,10000,cesaro,0.000000644093397101867844673321091288
f1_quad2d,0.7,1.5,10,alt_mom,10000,pr,1.4969647376451442241059524617e-13
f1_quad2d,0.7,1.5,10,alt_mom,10000,suffix,2.09613038607897320073686242832e-1537
f1_quad2d,0.7,1.5,10,alt_mom,10000,best,1.06231615744103105073096192291e-1548
f1_quad2d,0.7,1.5,100,alt_mom,100,last,0.000200638162293415420829778947561
f1_quad2d,0.7,1.5,100,alt_mom,100,cesaro,0.626185542606596795012596421597
f1_quad2d,0.7,1.5,100,alt_mom,100,pr,0.0975534804813107220844217923601
f1_quad2d,0.7,1.5,100,alt_mom,100,suffix,0.000355540023958618889508096025004
f1_quad2d,0.7,1.5,100,alt_mom,100,best,0.000200638162293415420829778947561
f1_quad2d,0.7,1.5,100,alt_mom,1000,last,1.58858231294829901920796334854e-51
f1_quad2d,0.7,1.5,100,alt_mom,1000,cesaro,0.00641139302477963783197848245794
f1_quad2d,0.7,1.5,100,alt_mom,1000,pr,0.00001063908568119848264734478175
f1_quad2d,0.7,1.5,100,alt_mom,1000,suffix,1.28435756613234807715928314217e-50
f1_quad2d,0.7,1.5,100,alt_mom,1000,best,1.58858231294829901920796334854e-51
f1_quad2d,0.7,1.5,100,alt_mom,10000,last,1.53805383831674840893171587315e-522
f1_quad2d,0.7,1.5,100,alt_mom,10000,cesaro,0.0000642293757047875043240628592295
f1_quad2d,0.7,1.5,100,alt_mom,10000,pr,0.00000000106966392568655269821639650414
f1_quad2d,0.7,1.5,100,alt_mom,10000,suffix,6.79369637030492643796224832934e-519
f1_quad2d,0.7,1.5,100,alt_mom,10000,best,1.53805383831674840893171587315e-522
f1_quad2d,0.7,1.5,1000,alt_mom,100,last,6.13385680129414368386116225896
f1_quad2d,0.7,1.5,1000,alt_mom,100,cesaro,9.69253751062310574200216973629
f1_quad2d,0.7,1.5,1000,alt_mom,100,pr,8.68822355442025797147866781165
f1_quad2d,0.7,1.5,1000,alt_mom,100,suffix,6.42175889731620837348455109977
f1_quad2d,0.7,1.5,1000,alt_mom,100,best,6.13385680129414368386116225896
f1_quad2d,0.7,1.5,1000,alt_mom,1000,last,0.00066389802992395592791611027636
f1_quad2d,0.7,1.5,1000,alt_mom,1000,cesaro,0.632881313578669277845347748168
f1_quad2d,0.7,1.5,1000,alt_mom,1000,pr,0.0949531725483132138061260724432
f1_quad2d,0.7,1.5,1000,alt_mom,1000,suffix,0.000774620819356560640887510304667
f1_quad2d,0.7,1.5,1000,alt_mom,1000,best,0.00066389802992395592791611027636
f1_quad2d,0.7,1.5,1000,alt_mom,10000,last,1.46480174977636078291478176598e-43
f1_quad2d,0.7,1.5,1000,alt_mom,10000,cesaro,0.00642113793042475763097238750651
f1_quad2d,0.7,1.5,1000,alt_mom,10000,pr,0.000010311721884852612233315195828
f1_quad2d,0.7,1.5,1000,alt_mom,10000,suffix,2.47275637729437777681912583179e-43
f1_quad2d,0.7,1.5,1000,alt_mom,10000,best,1.46480174977636078291478176598e-43
f1_quad2d,0.7,1.5,10000,alt_mom,100,last,14.5997789237823349433216057082
f1_quad2d,0.7,1.5,10000,alt_mom,100,cesaro,14.5271739890603126397719730757
f1_quad2d,0.7,1.5,10000,alt_mom,100,pr,15.0419951880357462985614806799
f1_quad2d,0.7,1.5,10000,alt_mom,100,suffix,14.6657500644989768916162828764
f1_quad2d,0.7,1.5,10000,alt_mom,100,best,12.7961400033344505689040668035
f1_quad2d,0.7,1.5,10000,alt_mom,1000,last,5.92824252414970229840228865186
f1_quad2d,0.7,1.5,10000,alt_mom,1000,cesaro,9.9180166335642481904860871667
f1_quad2d,0.7,1.5,10000,alt_mom,1000,pr,8.39599474762557274591892614681
f1_quad2d,0.7,1.5,10000,alt_mom,1000,suffix,6.01808537917433384837573323347
f1_quad2d,0.7,1.5,10000,alt_mom,1000,best,5.92824252414970229840228865186
f1_quad2d,0.7,1.5,10000,alt_mom,10000,last,0.000722308606723406347538872759382
f1_quad2d,0.7,1.5,10000,alt_mom,10000,cesaro,0.633525508263437152083389736867
f1_quad2d,0.7,1.5,10000,alt_mom,10000,pr,0.0946493509099310681581570421722
f1_quad2d,0.7,1.5,10000,alt_mom,10000,suffix,0.000759174533945219099485768583643
f1_quad2d,0.7,1.5,10000,alt_mom,10000,best,0.000722308606723406347538872759382
f1_quad2d,0.7,2.0,10,alt_mom,100,last,5.10010991999154921924993957802e-15
f1_quad2d,0.7,2.0,10,alt_mom,100,cesaro,0.00355234786287901603961354227585
f1_quad2d,0.7,2.0,10,alt_mom,100,pr,0.0000049963679107667533622519864273
f1_quad2d,0.7,2.0,10,alt_mom,100,suffix,2.04708428905878165469192808274e-15
f1_quad2d,0.7,2.0,10,alt_mom,100,best,3.86715554176748740882121115825e-15
f1_quad2d,0.7,2.0,10,alt_mom,1000,last,6.84436645183368870951140274858e-155
f1_quad2d,0.7,2.0,10,alt_mom,1000,cesaro,0.0000361651335677309684780030647434
f1_quad2d,0.7,2.0,10,alt_mom,1000,pr,5.27100662389734262770842790574e-10
f1_quad2d,0.7,2.0,10,alt_mom,1000,suffix,8.29635164628109619422422328062e-153
f1_quad2d,0.7,2.0,10,alt_mom,1000,best,7.01944599459296427908334397706e-156
f1_quad2d,0.7,2.0,10,alt_mom,10000,last,1.5773107446464755360304566946e-1548
f1_quad2d,0.7,2.0,10,alt_mom,10000,cesaro,0.00000036230253586980066262874311385
f1_quad2d,0.7,2.0,10,alt_mom,10000,pr,5.29952084848960042829729093156e-14
f1_quad2d,0.7,2.0,10,alt_mom,10000,suffix,9.4629690455607677357664859309e-1537
f1_quad2d,0.7,2.0,10,alt_mom,10000,best,1.11662606050149517855520076696e-1548
f1_quad2d,0.7,2.0,100,alt_mom,100,last,0.00000107983090994299621125127057499
f1_quad2d,0.7,2.0,100,alt_mom,100,cesaro,0.354110708680821114739467114252
f1_quad2d,0.7,2.0,100,alt_mom,100,pr,0.0322516092393658841906591379957
f1_quad2d,0.7,2.0,100,alt_mom,100,suffix,0.00000256732444844065252293683683806
f1_quad2d,0.7,2.0,100,alt_mom,100,best,0.00000107983090994299621125127057499
f1_quad2d,0.7,2.0,100,alt_mom,1000,last,2.81035949314718979008554391e-76
f1_quad2d,0.7,2.0,100,alt_mom,1000,cesaro,0.00360640857643854628048789644033
f1_quad2d,0.7,2.0,100,alt_mom,1000,pr,0.00000341170681720402437056338596328
f1_quad2d,0.7,2.0,100,alt_mom,1000,suffix,7.38173491510692200143105292492e-75
f1_quad2d,0.7,2.0,100,alt_mom,1000,best,2.81035949314718979008554391e-76
f1_quad2d,0.7,2.0,100,alt_mom,10000,last,4.00703463884420864140329390758e-772
f1_quad2d,0.7,2.0,100,alt_mom,10000,cesaro,0.0000361290238339429711822853583166
f1_quad2d,0.7,2.0,100,alt_mom,10000,pr,3.43016290754313361508858841212e-10
f1_quad2d,0.7,2.0,100,alt_mom,10000,suffix,2.49154604618262822972606217157e-766
f1_quad2d,0.7,2.0,100,alt_mom,10000,best,4.00703463884420864140329390758e-772
f1_quad2d,0.7,2.0,1000,alt_mom,100,last,4.42414328751194082658601188103
f1_quad2d,0.7,2.0,1000,alt_mom,100,cesaro,8.39736385162793992247778796255
f1_quad2d,0.7,2.0,1000,alt_mom,100,pr,7.11149844337662614424066239011
f1_quad2d,0.7,2.0,1000,alt_mom,100,suffix,4.70504641890545797521906186182
f1_quad2d,0.7,2.0,1000,alt_mom,100,best,4.42414328751194082658601188103
f1_quad2d,0.7,2.0,1000,alt_mom,1000,last,0.0000214779666396798620881467332108
f1_quad2d,0.7,2.0,1000,alt_mom,1000,cesaro,0.359725127006059048636832926054
f1_quad2d,0.7,2.0,1000,alt_mom,1000,pr,0.0319372029047865198965179844784
f1_quad2d,0.7,2.0,1000,alt_mom,1000,suffix,0.0000264339387669462888590370964345
f1_quad2d,0.7,2.0,1000,alt_mom,1000,best,0.0000214779666396798620881467332108
f1_quad2d,0.7,2.0,1000,alt_mom,10000,last,1.5618271041729557503644210075e-58
f1_quad2d,0.7,2.0,1000,alt_mom,10000,cesaro,0.00361189008586392616742264630095
f1_quad2d,0.7,2.0,1000,alt_mom,10000,pr,0.00000326716379840170870384895607913
f1_quad2d,0.7,2.0,1000,alt_mom,10000,suffix,3.18090731890736228082800310764e-58
f1_quad2d,0.7,2.0,1000,alt_mom,10000,best,1.5618271041729557503644210075e-58
f1_quad2d,0.7,2.0,10000,alt_mom,100,last,14.143666148433511672471569047
f1_quad2d,0.7,2.0,10000,alt_mom,100,cesaro,14.2974346035145061225843152252
f1_quad2d,0.7,2.0,10000,alt_mom,100,pr,14.7364070405782962391795116658
f1_quad2d,0.7,2.0,10000,alt_mom,100,suffix,14.2289974783296348447255187782
f1_quad2d,0.7,2.0,10000,alt_mom,100,best,14.143666148433511672471569047
f1_quad2d,0.7,2.0,10000,alt_mom,1000,last,4.2503091489778140688811901439
f1_quad2d,0.7,2.0,10000,alt_mom,1000,cesaro,8.53776879057166420183696330995
f1_quad2d,0.7,2.0,10000,alt_mom,1000,pr,6.80587390527200960605186234134
f1_quad2d,0.7,2.0,10000,alt_mom,1000,suffix,4.33649028687028645730459555742
f1_quad2d,0.7,2.0,10000,alt_mom,1000,best,4.2503091489778140688811901439
f1_quad2d,0.7,2.0,10000,alt_mom,10000,last,0.0000255273511862394338915989181663
f1_quad2d,0.7,2.0,10000,alt_mom,10000,cesaro,0.360270646420157153166977034932
f1_quad2d,0.7,2.0,10000,alt_mom,10000,pr,0.031886936236090130196836311005
f1_quad2d,0.7,2.0,10000,alt_mom,10000,suffix,0.0000272825507986717368344708550308
f1_quad2d,0.7,2.0,10000,alt_mom,10000,best,0.0000255273511862394338915989181663
f1_quad2d,0.7,2.5,10,alt_mom,100,last,4.92664085145303654828674984913e-15
f1_quad2d,0.7,2.5,10,alt_mom,100,cesaro,0.0022735026427263610446028161858
f1_quad2d,0.7,2.5,10,alt_mom,100,pr,0.0000022769396192236609913349555758
f1_quad2d,0.7,2.5,10,alt_mom,100,suffix,1.71629342268007578901947444421e-15
f1_quad2d,0.7,2.5,10,alt_mom,100,best,7.24159748482787943812840167037e-16
f1_quad2d,0.7,2.5,10,alt_mom,1000,last,2.77911907088594649726465440178e-154
f1_quad2d,0.7,2.5,10,alt_mom,1000,cesaro,0.0000231456854833478198259219614358
f1_quad2d,0.7,2.5,10,alt_mom,1000,pr,2.40209683489699432291985882968e-10
f1_quad2d,0.7,2.5,10,alt_mom,1000,suffix,7.715092948787233378751249738e-153
f1_quad2d,0.7,2.5,10,alt_mom,1000,best,1.1772427678693856056715242959e-154
f1_quad2d,0.7,2.5,10,alt_mom,10000,last,2.13955165367143862363466185414e-1548
f1_quad2d,0.7,2.5,10,alt_mom,10000,cesaro,0.000000231873622956672424082395592864
f1_quad2d,0.7,2.5,10,alt_mom,10000,pr,2.41509130322721254714592926517e-14
f1_quad2d,0.7,2.5,10,alt_mom,10000,suffix,5.07177141282166802957882288715e-1537
f1_quad2d,0.7,2.5,10,alt_mom,10000,best,9.51571791255659718730530980648e-1549
f1_quad2d,0.7,2.5,100,alt_mom,100,last,5.55830406471543256925457281794e-10
f1_quad2d,0.7,2.5,100,alt_mom,100,cesaro,0.226713472144372692473284023443
f1_quad2d,0.7,2.5,100,alt_mom,100,pr,0.013423010105861889833992709567
f1_quad2d,0.7,2.5,100,alt_mom,100,suffix,0.00000000213658586700543896258386121269
f1_quad2d,0.7,2.5,100,alt_mom,100,best,5.55830406471543256925457281794e-10
f1_quad2d,0.7,2.5,100,alt_mom,1000,last,2.28830884054304488203235783163e-114
f1_quad2d,0.7,2.5,100,alt_mom,1000,cesaro,0.00230810148892066961951225372181
f1_quad2d,0.7,2.5,100,alt_mom,1000,pr,0.00000141617065750868801605675758189
f1_quad2d,0.7,2.5,100,alt_mom,1000,suffix,4.45183368637902061704216401755e-112
f1_quad2d,0.7,2.5,100,alt_mom,1000,best,2.28830884054304488203235783163e-114
f1_quad2d,0.7,2.5,100,alt_mom,10000,last,3.19498659288646330669649855042e-1158
f1_quad2d,0.7,2.5,100,alt_mom,10000,cesaro,0.0000231225752537235015566626293226
f1_quad2d,0.7,2.5,100,alt_mom,10000,pr,1.42383162458205335312515233924e-10
f1_quad2d,0.7,2.5,100,alt_mom,10000,suffix,6.20945002959504980937175988411e-1149
f1_quad2d,0.7,2.5,100,alt_mom,10000,best,3.19498659288646330669649855042e-1158
f1_quad2d,0.7,2.5,1000,alt_mom,100,last,3.18095964268411410826468120698
f1_quad2d,0.7,2.5,1000,alt_mom,100,cesaro,7.30012695387801496526765204965
f1_quad2d,0.7,2.5,1000,alt_mom,100,pr,5.83152113139043914968633039754
f1_quad2d,0.7,2.5,1000,alt_mom,100,suffix,3.43715236880649284594927824946
f1_quad2d,0.7,2.5,1000,alt_mom,100,best,3.18095964268411410826468120698
f1_quad2d,0.7,2.5,1000,alt_mom,1000,last,0.000000670949621969073306030996412225
f1_quad2d,0.7,2.5,1000,alt_mom,1000,cesaro,0.230653824406330664650489794902
f1_quad2d,0.7,2.5,1000,alt_mom,1000,pr,0.013279381449131613324249055792
f1_quad2d,0.7,2.5,1000,alt_mom,1000,suffix,0.000000871940250465846966240302459714
f1_quad2d,0.7,2.5,1000,alt_mom,1000,best,0.000000670949621969073306030996412225
f1_quad2d,0.7,2.5,1000,alt_mom,10000,last,1.16951944248575662521290952702e-73
f1_quad2d,0.7,2.5,1000,alt_mom,10000,cesaro,0.00231160965495291274715049363262
f1_quad2d,0.7,2.5,1000,alt_mom,10000,pr,0.00000134006268227507729487259907998
f1_quad2d,0.7,2.5,1000,alt_mom,10000,suffix,2.89342992036102991177033068822e-73
f1_quad2d,0.7,2.5,1000,alt_mom,10000,best,1.16951944248575662521290952702e-73
f1_quad2d,0.7,2.5,10000,alt_mom,100,last,13.7014130701127758213969873769
f1_quad2d,0.7,2.5,10000,alt_mom,100,cesaro,14.0761164407288534901641006916
f1_quad2d,0.7,2.5,10000,alt_mom,100,pr,14.437237014470280793660150452
f1_quad2d,0.7,2.5,10000,alt_mom,100,suffix,13.8048850585193685002025789447
f1_quad2d,0.7,2.5,10000,alt_mom,100,best,13.7014130701127758213969873769
f1_quad2d,0.7,2.5,10000,alt_mom,1000,last,3.04633934859178751944930822474
f1_quad2d,0.7,2.5,10000,alt_mom,1000,cesaro,7.38208770123069682086133087364
f1_quad2d,0.7,2.5,10000,alt_mom,1000,pr,5.5344332797556509014515423783
f1_quad2d,0.7,2.5,10000,alt_mom,1000,suffix,3.12381740322217036709030064076
f1_quad2d,0.7,2.5,10000,alt_mom,1000,best,3.04633934859178751944930822474
f1_quad2d,0.7,2.5,10000,alt_mom,10000,last,0.000000899305988589746323497788966004
f1_quad2d,0.7,2.5,10000,alt_mom,10000,cesaro,0.231045390401817728788325336762
f1_quad2d,0.7,2.5,10000,alt_mom,10000,pr,0.0132596858507179894779116369368
f1_quad2d,0.7,2.5,10000,alt_mom,10000,suffix,0.00000097740432518516835826956791077
f1_quad2d,0.7,2.5,10000,alt_mom,10000,best,0.000000899305988589746323497788966004
f1_quad2d,0.7,2.9,10,alt_mom,100,last,7.49368290305199341870305371746e-15
f1_quad2d,0.7,2.9,10,alt_mom,100,cesaro,0.0016895827449342975974911657613
f1_quad2d,0.7,2.9,10,alt_mom,100,pr,0.00000136450940575444359230232561411
f1_quad2d,0.7,2.9,10,alt_mom,100,suffix,6.10718682614877141501398568328e-16
f1_quad2d,0.7,2.9,10,alt_mom,100,best,2.67507170354575329789775637694e-15
f1_quad2d,0.7,2.9,10,alt_mom,1000,last,3.53873261302232970674590569022e-154
f1_quad2d,0.7,2.9,10,alt_mom,1000,cesaro,0.0000172010147765664545508921438095
f1_quad2d,0.7,2.9,10,alt_mom,1000,pr,1.43951709908487546408330109285e-10
f1_quad2d,0.7,2.9,10,alt_mom,1000,suffix,7.04532103306312009595283128506e-154
f1_quad2d,0.7,2.9,10,alt_mom,1000,best,1.39758474279403512451091839941e-154
f1_quad2d,0.7,2.9,10,alt_mom,10000,last,2.3011775066964578938483912261e-1548
f1_quad2d,0.7,2.9,10,alt_mom,10000,cesaro,0.000000172319874373270242483285707918
f1_quad2d,0.7,2.9,10,alt_mom,10000,pr,1.44730436189756226235865424783e-14
f1_quad2d,0.7,2.9,10,alt_mom,10000,suffix,4.83610646127141424802346015584e-1537
f1_quad2d,0.7,2.9,10,alt_mom,10000,best,1.90236557246011520824850917297e-1548
f1_quad2d,0.7,2.9,100,alt_mom,100,last,2.06136543456010521430394990764e-13
f1_quad2d,0.7,2.9,100,alt_mom,100,cesaro,0.168486208994006612431592071794
f1_quad2d,0.7,2.9,100,alt_mom,100,pr,0.00749280200847799925575199007465
f1_quad2d,0.7,2.9,100,alt_mom,100,suffix,1.15608009915384590158161587922e-12
f1_quad2d,0.7,2.9,100,alt_mom,100,best,2.06136543456010521430394990764e-13
f1_quad2d,0.7,2.9,100,alt_mom,1000,last,6.73513814882588890756415877086e-153
f1_quad2d,0.7,2.9,100,alt_mom,1000,cesaro,0.00171529539901952271172114538846
f1_quad2d,0.7,2.9,100,alt_mom,1000,pr,0.000000790466505927456260060609817071
f1_quad2d,0.7,2.9,100,alt_mom,1000,suffix,9.71080943474413313220018308225e-150
f1_quad2d,0.7,2.9,100,alt_mom,1000,best,6.73513814882588890756415877086e-153
f1_quad2d,0.7,2.9,100,alt_mom,10000,last,6.87237526786428009682601428674e-1547
f1_quad2d,0.7,2.9,100,alt_mom,10000,cesaro,0.0000171838401112689528634107832131
f1_quad2d,0.7,2.9,100,alt_mom,10000,pr,7.94742641605314164919425702617e-11
f1_quad2d,0.7,2.9,100,alt_mom,10000,suffix,2.26468327412983956826624872053e-1535
f1_quad2d,0.7,2.9,100,alt_mom,10000,best,6.87237526786428009682601428674e-1547
f1_quad2d,0.7,2.9,1000,alt_mom,100,last,2.43741895680462298181951803946
f1_quad2d,0.7,2.9,1000,alt_mom,100,cesaro,6.54264002762263360534140311193
f1_quad2d,0.7,2.9,1000,alt_mom,100,pr,4.9824369808301592554794999095
f1_quad2d,0.7,2.9,1000,alt_mom,100,suffix,2.66786188510169700517391146658
f1_quad2d,0.7,2.9,1000,alt_mom,100,best,2.43741895680462298181951803946
f1_quad2d,0.7,2.9,1000,alt_mom,1000,last,0.0000000408499320208367920602468617378
f1_quad2d,0.7,2.9,1000,alt_mom,1000,cesaro,0.171464751413849556080012221186
f1_quad2d,0.7,2.9,1000,alt_mom,1000,pr,0.00736165675032462704870545447677
f1_quad2d,0.7,2.9,1000,alt_mom,1000,suffix,0.0000000554909006085278043102592281442
f1_quad2d,0.7,2.9,1000,alt_mom,1000,best,0.0000000408499320208367920602468617378
f1_quad2d,0.7,2.9,1000,alt_mom,10000,last,7.14172091401306101770244923001e-86
f1_quad2d,0.7,2.9,1000,alt_mom,10000,cesaro,0.00171790253786631457249190044552
f1_quad2d,0.7,2.9,1000,alt_mom,10000,pr,0.000000740914799379927628000134327228
f1_quad2d,0.7,2.9,1000,alt_mom,10000,suffix,2.07482585058028814011036283236e-85
f1_quad2d,0.7,2.9,1000,alt_mom,10000,best,7.14172091401306101770244923001e-86
f1_quad2d,0.7,2.9,10000,alt_mom,100,last,13.3573139190887827409683446862
f1_quad2d,0.7,2.9,10000,alt_mom,100,cesaro,13.9031238405317008905802763742
f1_quad2d,0.7,2.9,10000,alt_mom,100,pr,14.2024270371624295477286246064
f1_quad2d,0.7,2.9,10000,alt_mom,100,suffix,13.4744567960437880952117036854
f1_quad2d,0.7,2.9,10000,alt_mom,100,best,13.3573139190887827409683446862
f1_quad2d,0.7,2.9,10000,alt_mom,1000,last,2.33327396440919099217988308644
f1_quad2d,0.7,2.9,10000,alt_mom,1000,cesaro,6.59193543645503941353158994913
f1_quad2d,0.7,2.9,10000,alt_mom,1000,pr,4.70147651685086976475837164999
f1_quad2d,0.7,2.9,10000,alt_mom,1000,suffix,2.40230200121377764501836945325
f1_quad2d,0.7,2.9,10000,alt_mom,1000,best,2.33327396440919099217988308644
f1_quad2d,0.7,2.9,10000,alt_mom,10000,last,0.0000000617208300620597559087406502902
f1_quad2d,0.7,2.9,10000,alt_mom,10000,cesaro,0.171764206612066917629150294866
f1_quad2d,0.7,2.9,10000,alt_mom,10000,pr,0.00734667768557287239291949657011
f1_quad2d,0.7,2.9,10000,alt_mom,10000,suffix,0.0000000679904923738608462889350875653
f1_quad2d,0.7,2.9,10000,alt_mom,10000,best,0.0000000617208300620597559087406502902
f1_quad2d,0.9,0.5,10,alt_mom,100,last,0.000287028446819834520955460516652
f1_quad2d,0.9,0.5,10,alt_mom,100,cesaro,0.0714526495843034700236785517112
f1_quad2d,0.9,0.5,10,alt_mom,100,pr,0.000236116364393351745040130730389
